date,gasoline,wti,gasoline_bbls,crack_spread,year,cpi_values,crack_spread_adj,gasoline_adj,gasoline_bbls_adj,wti_adj
2008-01-21,3.07,90.83250000000001,128.94,38.10749999999999,2008,219.465,17.363816553892413,1.3988563096621327,58.75196500580958,41.38814845191717
2008-01-28,3.03,89.72600000000001,127.25999999999999,37.53399999999998,2008,219.465,17.102499259563018,1.3806301688196294,57.98646709042443,40.883967830861415
2008-02-04,3.03,90.95400000000001,127.25999999999999,36.30599999999998,2008,219.311,16.554573186023493,1.381599646164579,58.027185138912316,41.47261195288882
2008-02-11,3.011,89.77599999999998,126.462,36.68600000000002,2008,219.311,16.72784310864481,1.372936150033514,57.663318301407585,40.93547519276278
2008-02-18,3.092,94.2725,129.864,35.59150000000001,2008,219.311,16.228780134147403,1.409870001960686,59.21454008234881,42.985759948201405
2008-02-25,3.18,99.56999999999998,133.56,33.99000000000002,2008,219.311,15.498538604994744,1.4499956682519344,60.89981806658125,45.401279461586505
2008-03-03,3.212,101.44399999999999,134.904,33.46000000000001,2008,230.505,14.515954100778728,1.3934621808637557,58.525411596277735,44.009457495499014
2008-03-10,3.273,104.54,137.466,32.926,2008,230.505,14.284288844059784,1.4199258150582417,59.63688423244615,45.352595388386376
2008-03-17,3.332,108.91400000000002,139.944,31.029999999999973,2008,230.505,13.461747033686894,1.4455217891152035,60.71191514283855,47.25016810915165
2008-03-24,3.31,104.2725,139.02,34.74750000000002,2008,230.505,15.074510314309892,1.4359775276024382,60.31105615930241,45.23654584499251
2008-03-31,3.339,104.46,140.238,35.778000000000006,2008,230.505,15.521572200169196,1.448558599596538,60.8394611830546,45.3178889828854
2008-04-07,3.381,104.934,142.00199999999998,37.067999999999984,2008,240.194,15.43252537532161,1.4076121801543753,59.11971156648376,43.68718619116215
2008-04-14,3.438,110.27000000000001,144.39600000000002,34.126000000000005,2008,240.194,14.207682123616747,1.4313429977434908,60.11640590522662,45.90872378160987
2008-04-21,3.557,115.482,149.394,33.912000000000006,2008,240.194,14.118587475124277,1.4808862835874337,62.197223910672214,48.078636435547935
2008-04-28,3.653,118.79399999999998,153.426,34.632000000000005,2008,240.194,14.418345170986788,1.5208539763691016,63.875867007502265,49.457521836515475
2008-05-05,3.663,115.654,153.846,38.19200000000001,2008,257.106,14.854573599993781,1.4247042076030896,59.837576719329775,44.983003119336
2008-05-12,3.771,123.822,158.382,34.56,2008,257.106,13.441926676156918,1.4667102284660802,61.60182959557537,48.15990291941845
